ID,NAME
2225,3cmb_1_B
14152,4ua3_1_A
8315,2wnh_1_B
6361,3nyw_1_A
2580,5d6h_1_B
5804,5j9i_1_A
9538,2atp_1_B
9261,3lqm_1_A
8472,2x1k_1_A
4373,5o75_1_A
9897,3mnm_1_A
13223,4ou9_1_A
14493,6fsw_1_A
979,1yio_1_A
7161,3m8k_1_A
6064,2zcx_1_B
5379,2opw_1_A
10728,1oai_1_A
4896,5wi2_1_A
7851,1xxa_1_B
735,1cpn_1_A
1010,1vzy_1_A
13752,3kd6_1_B
2636,4nar_1_A
9281,1xip_1_A
7120,2fbn_1_B
6708,5h3x_1_A
1487,4rdr_1_A
12457,1ecf_1_B
5560,3fs2_1_D
12988,2j72_1_B
448,2ako_1_B
14045,3oz2_1_A
1060,5jk0_1_B
10282,3gxr_1_A
9479,4v2e_1_A
6709,5hw4_1_B
13448,2f6q_1_B
11401,2ych_1_A
7077,3h5l_1_A
9547,3n9w_1_A
9787,5z25_1_A
2076,3ip3_1_A
3528,4i3m_1_B
1090,1jb0_1_E
6654,1ak0_1_A
12162,5duk_1_A
9205,2ism_1_A
10291,5h5t_1_A
13760,5mec_1_A
3935,3o8z_1_A
3224,4nqj_1_A
3319,4cvh_1_B
9235,4uac_1_A
11378,3ak5_1_A
5269,2etj_1_A
11658,5k8s_1_A
8861,3nqo_1_B
11753,3oon_1_B
737,2v71_1_D
14350,2g5x_1_A
14147,3bm4_1_A
13090,3bem_1_A
1078,4az1_1_A
9678,2qu7_1_B
3403,4b3j_1_A
11130,5xpc_1_B
6741,2r6z_1_A
13083,2e3d_1_D
10270,3zqs_1_A
5469,3icj_1_A
4180,3sol_1_A
3147,2p8t_1_A
8955,2fgr_1_A
9043,2o2v_1_A
10671,3u28_1_B
3870,2zw9_1_A
1165,3tfo_1_A
3034,5szb_1_A
7757,4kyq_1_A
1754,4fu0_1_B
107,4etr_1_A
12851,3w6w_1_A
4185,4nzg_1_A
10526,1zcc_1_A
2445,1rke_1_A
4979,2cwr_1_A
12217,3rkg_1_A
9357,3sk7_1_A
12394,1ipa_1_A
13103,3jud_1_A
14133,4o33_1_A
14208,2odk_1_B
5370,2egv_1_B
1816,3zm6_1_A
2521,5cuo_1_B
7272,4pws_1_A
1463,4zo2_1_B
1578,4bmc_1_A
12166,3h2y_1_A
9303,4ici_1_A
6009,2dsy_1_D
3942,4ioy_1_A
9886,5wam_1_A
9957,3dr0_1_A
10387,3c9a_1_B
7621,3dxf_1_A
1079,3m1g_1_B
11203,4mq0_1_B
3517,2o3i_1_B
332,5x68_1_A
7223,3jv3_1_A
5060,1x87_1_B
5443,2w07_1_B
8281,3efg_1_A
9531,4q5e_1_A
5218,5nxq_1_A
5007,3dwg_1_C
12846,2fsj_1_A
10676,1kp9_1_A
14127,1twf_1_F
10877,4ow4_1_A
5590,4rnz_1_A
14954,1oyv_1_C
8935,1q7l_1_A
1129,1w0h_1_A
13900,3r7a_1_A
2688,3s6o_1_C
14772,4qv2_1_B
14862,3cc2_1_H
4146,5xf7_1_A
14089,5mhf_1_A
6816,2fno_1_B
12965,4gga_1_A
12382,5aqd_1_G
6770,2xw7_1_B
12453,2civ_1_A
12777,4trk_1_A
6993,4wki_1_A
13032,5f6k_1_E
4305,3u4g_1_B
13685,4eb0_1_A
1468,5b66_1_b
12221,5kiv_1_A
3878,5w7c_1_A
4102,4fzo_1_A
10305,2okq_1_B
6008,2pcs_1_A
14601,1o7f_1_A
2087,5ee7_1_A
5045,2uz3_1_B
9119,1wz3_1_B
869,4jdx_1_B
11966,4lba_1_A
4348,1b5f_1_D
6873,3cc2_1_Z
2309,2qn6_1_B
11703,5na7_1_A
8215,5lbt_1_B
1174,5mji_1_A
7279,3nhv_1_A
11625,3f62_1_B
2522,2oy9_1_B
757,3cc2_1_T
12928,1tig_1_A
4683,1w9g_1_A
7217,3fms_1_A
8475,3na8_1_A
3753,4mjf_1_B
10090,3ngn_1_A
4729,4pe3_1_A
12858,1ucr_1_A
889,5tdy_1_B
12421,4nsw_1_B
650,3oms_1_B
4217,5vi0_1_A
4795,3om1_1_A
3587,5l16_1_B
3087,5wsd_1_A
3377,2ib0_1_B
9715,3wje_1_B
10134,5kdv_1_A
2670,3o85_1_A
2620,3rzs_1_A
8614,1nv9_1_A
14974,5hw2_1_C
12513,2why_1_A
12519,3hwk_1_B
2463,6c33_1_A
7968,1u04_1_A
8816,4oko_1_A
7974,6byw_1_D
1815,1aua_1_B
12691,4d9i_1_B
6546,1wk8_1_A
11811,3lnu_1_A
6960,1j3m_1_B
3925,1w1d_1_A
12825,4bjj_1_B
2980,4g4s_1_e
3703,3osv_1_B
13476,5gut_1_A
6068,3iuu_1_A
1734,3un6_1_A
2211,3exn_1_A
12963,4upl_1_B
7104,2qsf_1_A
4181,5xfl_1_A
12449,1y9w_1_B
7472,4x00_1_A
11817,3f1s_1_B
8291,3cy4_1_B
11862,2cve_1_A
5864,1dux_1_B
9454,5xgs_1_B
9942,3bm7_1_B
13691,4pzu_1_A
7020,4wca_1_A
3649,3lhr_1_A
7048,1bzy_1_A
11584,2yfb_1_B
1017,2huh_1_B
11185,4rt5_1_B
3733,2apl_1_A
14294,3dci_1_A
1012,1b90_1_A
3825,4o47_1_B
6378,3n8b_1_A
14365,3rgc_1_A
1722,3o8v_1_A
4257,2b9w_1_A
12165,5fq0_1_B
164,1de5_1_A
11644,1atg_1_A
4727,4k28_1_A
13117,2np9_1_A
10376,3l4c_1_A
1513,2pv1_1_A
5688,5nkq_1_B
9767,5ee4_1_A
1966,5cvm_1_A
9647,5mq6_1_A
7107,3fi9_1_B
9948,3ted_1_A
10570,2a6c_1_B
5736,3pxv_1_A
3875,1jx6_1_A
12116,5ham_1_A
5582,4ras_1_A
642,3mqi_1_B
4700,4a6n_1_A
13398,3b85_1_A
3648,3qks_1_A
14169,5u75_1_A
10785,1dc1_1_A
13533,3gd9_1_A
10473,2v0p_1_B
11452,3cc2_1_E
8355,1vfy_1_A
9785,4kv7_1_A
5607,1cpt_1_A
13099,4ys2_1_A
1732,5i45_1_A
6752,2ddz_1_E
9750,5eik_1_A
12344,3h3h_1_A
5374,3k4i_1_C
14463,5ilb_1_A
14934,1ufb_1_B
13827,4rhw_1_A
10903,5jab_1_B
9480,4ys6_1_A
6302,5k6o_1_A
6966,2yzj_1_A
10030,2xme_1_A
939,2c4f_1_D
128,2hvw_1_A
9660,4it5_1_B
4306,3bij_1_A
9707,1wyw_1_A
6073,3ad7_1_C
9958,4bxr_1_A
9065,2uwi_1_A
7815,3dee_1_B
6618,1psw_1_A
10166,5x7b_1_A
8065,5g2u_1_A
6137,4jjh_1_A
10041,5jvb_1_A
14623,2wad_1_A
8075,5o33_1_B
14018,4pqx_1_A
8311,5bxy_1_A
14186,3rqz_1_A
3077,1kzy_1_D
10872,5fma_1_A
6596,2q01_1_B
719,4e34_1_A
5115,3a5z_1_D
12244,2fsq_1_A
9240,5oar_1_A
3548,3ipw_1_A
1379,4l8k_1_A
2684,2w86_1_A
13295,4fnm_1_A
11607,1h7c_1_A
4192,1ojw_1_B
6429,3jyg_1_A
13915,5t5b_1_A
14302,6avd_1_A
10682,2zay_1_A
5133,5c9f_1_A
3672,2nrh_1_A
7640,4jqt_1_B
11259,5agv_1_A
4552,2py6_1_A
12812,3k7x_1_A
14141,4uqw_1_A
14647,1tk1_1_A
11984,3cc2_1_V
12631,1yp5_1_A
15029,4kpp_1_A
3362,4ix3_1_B
9256,3jvg_1_A
3585,4cp9_1_B
4468,1gt9_1_A
2732,4jp7_1_A
1223,1zav_1_A
10163,5k5d_1_A
7669,3tyr_1_A
4831,4cud_1_A
6134,4wxp_1_A
13499,1vj7_1_A
14953,4jp0_1_A
9611,2wpg_1_A
6149,6cbo_1_B
3663,4onz_1_A
11398,5voh_1_D
14427,5yae_1_A
12285,1m2o_1_C
7856,4ui1_1_B
11947,3py7_1_A
5543,2eul_1_A
3991,1xdy_1_A
7543,5ukv_1_A
1355,1j0w_1_A
4397,4axq_1_A
8554,1td6_1_A
7382,3kje_1_A
9301,2xh3_1_A
6410,2gus_1_A
9277,2ipq_1_A
4046,1p3d_1_A
12309,3t8b_1_B
1289,1dw9_1_A
3391,2fbj_1_A
4549,1i1r_1_C
1777,2xsb_1_A
6412,2ahu_1_A
4208,2qsd_1_B
4254,3mx3_1_A
3436,4xdd_1_A
7908,2ivf_1_A
919,3zzp_1_A
103,5j92_1_B
3915,3zzo_1_A
6470,3mtk_1_A
5230,5mea_1_A
9995,3ngf_1_A
12461,2o56_1_G
12787,4zoh_1_C
2839,4epp_1_A
6018,4zcu_1_A
2263,5y9w_1_B
3335,2ijo_1_B
9031,1nrj_1_A
2492,4lxq_1_B
7068,3s6d_1_B
10165,3f21_1_A
4827,2z0b_1_A
12942,3n72_1_B
13303,1c9k_1_B
12176,3hpd_1_A
8842,5t2s_1_A
840,2d98_1_A
7803,4w4l_1_C
10056,4v1t_1_A
9011,2uwj_1_D
109,3kd3_1_A
12764,4hyl_1_A
4755,1k9d_1_B
4569,1vko_1_A
8122,3kxr_1_A
9574,4n5u_1_A
825,2por_1_A
14339,3cx6_1_B
10763,3zzh_1_A
10955,1s7i_1_B
6580,3g3z_1_B
5856,4xw3_1_A
9766,2yzs_1_A
1341,4miv_1_A
9092,2h0b_1_A
9231,3mz2_1_B
14227,4de8_1_A
10729,2a6p_1_B
8737,1x79_1_B
5680,4zqb_1_B
4415,3ux3_1_A
12296,1aye_1_A
13548,5m04_1_A
230,5l9m_1_A
2959,5frd_1_A
10374,2fx5_1_A
13416,5lsl_1_B
10737,4ezb_1_B
8307,2z3i_1_A
5129,3ov9_1_F
8882,5oj8_1_A
2880,1j9a_1_A
3462,3a4w_1_A
9650,4lmo_1_A
2604,4lk5_1_B
2874,1zb1_1_A
12384,5ey1_1_A
3570,4oxp_1_A
2090,2c1i_1_A
7997,4qju_1_A
12245,4k00_1_A
6665,1hss_1_B
1670,2jis_1_A
14780,4jej_1_B
7679,2a1x_1_A
3190,3mm5_1_A
4601,1r62_1_A
5027,1ukc_1_A
6341,4dm5_1_A
2851,4u4e_1_A
2833,1vav_1_A
4903,3b73_1_A
14199,3f52_1_B
12537,3onl_1_C
2974,5h9y_1_A
4904,1je6_1_A
9098,5ha8_1_A
14411,3nr5_1_A
4941,3hf3_1_A
12888,5vwi_1_B
5383,4lu1_1_B
7585,3cc2_1_S
509,2oaf_1_B
14969,5h8w_1_A
6704,1bzd_1_A
3552,1ri6_1_A
2250,2fuv_1_A
3631,3ewb_1_B
11809,3cc2_1_D
315,3fyq_1_A
5257,2qtd_1_A
4983,5k29_1_A
9950,3qqw_1_A
14160,2qwt_1_A
14716,6c5b_1_B
13698,3byv_1_A
3630,5b4n_1_B
8502,3gjy_1_A
7929,3l43_1_B
7387,3ic4_1_A
6415,3hxl_1_A
9274,2j0w_1_B
3013,5tz7_1_A
13492,1wlg_1_B
11615,5omm_1_C
2520,4xlg_1_A
8018,4jqf_1_A
9222,6b9x_1_A
617,3cex_1_B
9247,3f31_1_A
3674,3ewd_1_A
7451,4qtq_1_A
49,4rud_1_B
8275,4ejy_1_A
9138,4z8e_1_A
3971,2y0b_1_C
559,2fs5_1_A
5616,5te9_1_B
1976,4p27_1_A
2381,5fzr_1_A
14108,3iv0_1_A
6813,1vgj_1_A
8872,4xvc_1_A
8908,2i3s_1_A
2843,4y2l_1_B
13873,2p4z_1_A
13232,3rl5_1_A
1641,1smx_1_A
11963,3w40_1_A
5466,5j3r_1_A
1142,1g0s_1_B
13616,1ku7_1_A
7734,5c15_1_A
3718,5chq_1_A
14697,4l9d_1_A
14513,3rnq_1_B
5793,2f42_1_B
8526,5bmp_1_A
10024,3esh_1_A
8332,3s35_1_C
339,3cz8_1_B
14264,5ouo_1_A
8244,3upv_1_A
3106,5dm1_1_A
3786,4dou_1_A
12161,5fq2_1_B
8821,4pjv_1_A
11722,3gw4_1_A
13108,1h10_1_A
8766,5er8_1_A
6505,4npo_1_B
14577,2x3h_1_A
2905,4npj_1_A
11888,3tc2_1_A
9204,5u2p_1_A
4591,3l8q_1_A
9584,3n1x_1_B
7370,1ft6_1_A
10399,3be4_1_A
9386,5le6_1_A
13189,2zxi_1_B
3697,5x5r_1_A
14923,3tri_1_B
12378,3whi_1_A
9912,1vsr_1_A
11340,3ez0_1_B
9130,5wwl_1_A
5728,3rgz_1_A
10519,2fa1_1_B
4388,3cb0_1_B
11218,3msw_1_A
14621,2jaq_1_B
14076,5uy7_1_A
10401,4qxa_1_B
5884,2qf5_1_A
578,4dix_1_A
4920,4cd4_1_A
8396,4nq0_1_A
5310,2e11_1_B
2375,2pic_1_A
5440,2z0n_1_B
3527,3sek_1_D
740,4eib_1_A
4732,4ixn_1_A
10843,5tuu_1_A
10979,3bt2_1_B
12145,2qtp_1_A
7388,4yav_1_B
10418,3wtd_1_A
13198,5v2c_1_V
3150,1xkp_1_B
6723,2q7f_1_A
1770,3ouv_1_A
12629,3ikh_1_A
4036,3uwp_1_A
13890,5abu_1_B
5504,3cny_1_A
353,2ibb_1_A
3930,3s9g_1_B
1832,1v9n_1_B
12164,2vse_1_A
11207,5v0q_1_A
12180,3lgd_1_A
8096,4z8w_1_A
12899,3nh5_1_A
275,3fz0_1_B
1648,2rgy_1_B
7694,2j7n_1_A
3762,4zvb_1_A
12735,3v0u_1_A
14960,2nqn_1_A
2035,3fok_1_A
240,3fp3_1_A
8150,2pw9_1_B
5000,2f5y_1_A
8820,3fiw_1_B
5935,5mwn_1_B
2527,4r5c_1_A
8594,3t9o_1_A
8053,4of8_1_B
5159,2wny_1_A
11263,1u2k_1_A
12104,4aeo_1_A
13724,4i5t_1_A
13180,5wvq_1_A
5518,2bo3_1_A
11433,2ann_1_A
3294,2xp1_1_B
14256,2p38_1_A
3402,2cwd_1_A
724,5l8n_1_A
7951,2zbb_1_A
8509,5ff1_1_A
13364,3blz_1_A
11426,2r15_1_B
12086,5veb_1_C
3900,2hnt_1_A
11579,3u3p_1_A
14912,3u1u_1_A
6450,2ast_1_B
13750,2w42_1_A
7282,5mjr_1_A
12515,2uy6_1_C
283,2gp4_1_A
3736,4kgm_1_A
10731,3c6a_1_A
11448,1pdn_1_A
7099,3ly3_1_A
10479,3csw_1_A
11851,1pz8_1_A
11659,4yhv_1_A
2501,1fi8_1_F
10089,1ya7_1_O
3914,4ayn_1_B
10050,1ogo_1_A
4777,1gz0_1_A
10446,2ptf_1_B
2189,1cr5_1_A
2727,3tlq_1_A
461,2byk_1_A
8368,2ose_1_A
4051,5d16_1_A
12068,2j5u_1_A
6123,3maz_1_A
1439,5gww_1_B
5629,4xpw_1_A
12658,2rfl_1_A
12542,4jys_1_B
5810,1d8h_1_A
1275,3ad7_1_D
2646,1vdh_1_A
4132,2xss_1_A
10459,3dkp_1_A
11127,5gmx_1_A
11322,4fai_1_A
3725,2p9i_1_F
14125,2erf_1_A
14777,2guh_1_B
8382,5av7_1_B
10573,2g5h_1_C
3375,2y9w_1_A
8747,4evf_1_A
7113,3op1_1_A
10170,4kku_1_A
857,3dme_1_B
11372,2vjy_1_A
14202,3q8d_1_A
4925,4uxd_1_A
463,4kjm_1_B
5757,3dn7_1_A
6584,4jg5_1_A
155,1fwx_1_A
13225,4l8h_1_A
8326,3otd_1_A
2386,2p1m_1_A
2528,2och_1_A
3545,4xb5_1_A
10992,3p8k_1_B
14687,5f3p_1_A
6469,2zts_1_A
279,2i74_1_A
1450,2zpl_1_A
10066,2iu1_1_A
10665,2iut_1_B
140,3m6n_1_C
14297,3cec_1_A
8415,1vpq_1_A
11784,2ozh_1_B
1924,5th5_1_B
2615,5lb7_1_B
9438,4m5c_1_A
11882,5by7_1_B
2160,1e29_1_A
10263,2xs6_1_B
4135,3qtg_1_D
5458,1j5x_1_A
9720,4h0a_1_A
9285,2hqy_1_B
13860,1el4_1_A
3794,2c3c_1_A
8031,5fig_1_D
12237,3rp8_1_A
3465,3zrh_1_A
12670,3rx6_1_B
10284,1jb0_1_F
6820,3l11_1_A
10569,2yn0_1_A
14847,3gfu_1_A
1039,3zig_1_B
9841,3gae_1_B
13932,3pp9_1_B
7124,5aj8_1_A
3282,4uml_1_A
9046,4hk1_1_A
11150,3dem_1_B
13574,5bz0_1_A
1396,3edc_1_A
6038,5guy_1_A
14123,2yp1_1_B
1872,6ehi_1_B
8143,3s9k_1_A
1374,3ouf_1_A
9014,2fqp_1_B
6217,3gpc_1_A
2021,3e3v_1_A
12897,1ov3_1_B
8047,4cq1_1_A
2365,3aih_1_A
3243,4hl9_1_B
1243,2q00_1_A
1622,3w1y_1_B
990,2d68_1_A
14738,3sho_1_A
4855,3n8u_1_A
486,1mwm_1_A
12758,3lhe_1_A
6787,5gvh_1_A
9846,1uad_1_B
11293,3cwr_1_B
15024,5jqk_1_A
6151,5ixl_1_A
429,6aoj_1_A
5495,4yc5_1_A
9598,5txc_1_A
177,5t9p_1_A
4707,4js1_1_A
6454,5fws_1_B
11522,3ci0_1_C
8232,1li5_1_A
2415,1ov9_1_A
14998,3h82_1_B
14008,2w6a_1_B
9572,2f4i_1_A
11905,5c50_1_A
12339,3f5o_1_A
10726,3k2y_1_B
7484,4fpc_1_A
13956,3oy2_1_B
11210,1bxw_1_A
8097,1js2_1_A
12121,5f7q_1_A
3934,1xo5_1_A
2961,2c1w_1_A
5946,3opx_1_A
6745,2jll_1_A
9456,3zq6_1_B
5345,5hp7_1_A
1122,3t64_1_A
2790,2x28_1_A
14413,2d16_1_A
198,4ud1_1_A
5419,5n2b_1_B
2680,2p1y_1_B
8180,2o8s_1_A
1046,2zb9_1_B
8098,2o1m_1_A
11616,4x7u_1_A
14006,3o2t_1_A
11420,4mah_1_A
11409,5lda_1_A
11829,1ok6_1_A
9922,3us4_1_A
6019,4dwe_1_A
13163,1tjl_1_A
4751,3qsl_1_A
12504,1b8p_1_A
6177,2wgq_1_B
14557,2rk0_1_B
5807,1jtk_1_A
11686,4uzy_1_A
2704,1e7u_1_A
9798,2f5k_1_A
13864,2nxq_1_A
154,1kt9_1_A
3949,4xvg_1_B
3149,3r2n_1_D
2531,2xvt_1_A
2494,2wto_1_A
6830,1eb0_1_A
4251,5fr7_1_B
10529,5jvv_1_A
760,3lk7_1_A
6087,5gt5_1_B
452,1sk7_1_A
7913,3cc2_1_Q
9573,2gvi_1_B
3834,2c7n_1_A
7602,4jzl_1_B
4290,1woq_1_A
7935,4b89_1_A
6045,2r4g_1_A
13586,5cxb_1_A
11419,4cys_1_A
2284,2pa2_1_A
9814,4zah_1_B
13197,4rxj_1_B
9344,3wev_1_A
10274,3c48_1_B
6792,1tr8_1_A
866,4lj0_1_B
4444,1q7l_1_B
4750,5az4_1_A
11240,3gfz_1_A
7612,3qf3_1_A
13490,4hbz_1_A
10362,5v4r_1_A
10406,2zsi_1_A
10112,5a7z_1_A
3380,4wwr_1_B
235,4kq9_1_A
9967,4usk_1_A
10188,4ilg_1_C
6071,2wtm_1_B
3777,4rec_1_A
9809,4gcz_1_A
6541,2bbd_1_A
4698,4ag5_1_B
966,3afv_1_A
3419,1xov_1_A
13054,4big_1_A
910,3gr5_1_B
14840,3zqg_1_A
11270,2re7_1_B
12230,1nap_1_C
10321,1wlj_1_A
3751,3egc_1_B
11902,2ozz_1_A
9555,5im3_1_D
12645,2cx7_1_A
7754,4up5_1_A
9159,2i9w_1_A
11319,3afo_1_A
13571,2bhk_1_A
4158,1sfn_1_B
2144,4ri1_1_B
1007,3h01_1_B
4064,3dty_1_A
4311,2axn_1_A
7636,2okc_1_A
13972,2qru_1_A
5454,3vjb_1_C
10310,2ist_1_A
11335,2ey4_1_B
8309,5h8g_1_A
12921,4q1h_1_A
10819,3a13_1_I
7455,4alm_1_C
2516,3lqv_1_A
11962,5it4_1_B
2172,4etx_1_A
9738,2iay_1_A
2804,4zle_1_B
12125,5gjk_1_B
3675,4akq_1_A
14011,3lfm_1_A
959,3d2w_1_B
12342,2hw2_1_A
8718,1wwi_1_A
5606,5van_1_A
10572,1o5e_1_B
3952,4e61_1_B
11770,5jh8_1_A
997,3o3l_1_A
554,4g54_1_A
6202,2xon_1_A
2409,3p4x_1_A
9972,3llr_1_A
10255,5ce7_1_A
8894,4u4p_1_A
1270,4zqk_1_B
899,3i3r_1_B
11067,2uuy_1_B
11162,1z47_1_B
13019,4hcj_1_A
7869,4d8o_1_A
13469,4rv9_1_A
9109,1coz_1_A
4662,1dii_1_A
14457,3efa_1_B
9529,3ngl_1_A
14994,3d34_1_A
14047,2iep_1_B
1225,5n7s_1_B
6998,3rpp_1_B
9718,3fpn_1_A
4120,2oo2_1_B
13566,1xcd_1_A
13191,1u9t_1_B
8871,2qya_1_B
4627,3h41_1_A
2607,1bg6_1_B
5563,1w55_1_A
11326,4xpl_1_A
12113,2vyc_1_A
7957,3mep_1_B
1082,3hbp_1_A
928,3u0r_1_A
6285,3fbg_1_B
87,4pyt_1_A
9404,3wts_1_B
9860,3ut0_1_A
13115,5wzf_1_B
5772,2bw3_1_D
7246,2xwq_1_A
11149,2pmq_1_B
8152,2c3v_1_A
13456,3f7c_1_B
11370,1ecw_1_A
14177,4hl6_1_A
2969,4aeq_1_B
9926,4ruh_1_B
7012,2h0e_1_A
6219,5i4h_1_B
8945,3laz_1_B
8280,4qa4_1_A
10714,4nwy_1_A
7369,3l7h_1_B
2267,2nr4_1_B
937,2hyp_1_A
5519,6eid_1_B
885,1bte_1_A
10453,5ere_1_A
5927,4jur_1_A
10770,3fah_1_A
1544,3x37_1_B
10330,5uro_1_A
9358,2i0r_1_C
6573,3mzv_1_A
6491,3ush_1_A
6790,3zpp_1_A
7829,3ws1_1_A
812,4fei_1_B
8409,4cg4_1_B
14134,5h7y_1_A
276,3wmp_1_A
8904,3e15_1_A
10438,3mce_1_A
